gene,neglogpval
OTAU013417-RA,6.68363828050625
OTAU000774-RA,6.6793448254842
OTAU000213-RA,6.65959467617488
OTAU000291-RA,6.65393051624589
OTAU000727-RA,6.64899109979644
OTAU001927-RA,6.65220538080355
OTAU003328-RA,6.65194945113988
OTAU007854-RA,6.65461613177862
OTAU012535-RA,6.64573126838804
OTAU013418-RA,6.65999864334581
OTAU015444-RA,6.64782275897945
OTAU016290-RA,6.63282158776289
OTAU000534-RA,6.62175793864202
OTAU000699-RA,6.6249304696522
OTAU003174-RA,6.62238551815392
OTAU011372-RA,6.61421149310849
OTAU015448-RA,6.6067676092682
OTAU011134-RA,6.60083441207746
OTAU013690-RA,6.60153425840735
OTAU011060-RA,6.59534775246204
OTAU003548-RA,6.58101350538005
OTAU000218-RA,6.57219192815319
OTAU011336-RA,6.56625785631075
OTAU010042-RA,6.56001916727955
OTAU012037-RA,6.54829106815022
OTAU004418-RA,6.53448511106193
OTAU006888-RA,6.53883535666812
OTAU009556-RA,6.53227784155334
OTAU013263-RA,6.53422314920678
OTAU015740-RA,6.53299437554844
OTAU012921-RA,6.52979889808803
OTAU002011-RA,6.52038411797623
OTAU005928-RA,6.52090716071602
OTAU015586-RA,6.5162502719602
OTAU003618-RA,6.50377735185364
OTAU010965-RA,6.50805863292519
OTAU015464-RA,6.50548449734975
OTAU008070-RA,6.49104811405529
OTAU012638-RA,6.48911811113267
OTAU000706-RA,6.47646107307512
OTAU014845-RA,6.46411613127075
OTAU005818-RA,6.46116420397785
OTAU011135-RA,6.45886949175086
OTAU010000-RA,6.44152905475194
OTAU011009-RA,6.43432199237835
OTAU003101-RA,6.43054092284145
OTAU000328-RA,6.42276135174266
OTAU001546-RA,6.41295189909257
OTAU009842-RA,6.41609058580693
OTAU016006-RA,6.4135575348334
OTAU015275-RA,6.3972204429429
OTAU004888-RA,6.39335246231839
OTAU005719-RA,6.38628304394596
OTAU007519-RA,6.38712294423508
OTAU007772-RA,6.38873118139109
OTAU015428-RA,6.38301217150571
OTAU007086-RA,6.36502654248587
OTAU010365-RA,6.36197136530112
OTAU015089-RA,6.35691460910673
OTAU015414-RA,6.35818933471889
OTAU012843-RA,6.34867419408948
OTAU000214-RA,6.34374505202979
OTAU001041-RA,6.34030699931199
OTAU008931-RA,6.33990173654221
OTAU013010-RA,6.32390141652419
OTAU011011-RA,6.31762625770376
OTAU014749-RA,6.31853211393677
OTAU010092-RA,6.30958882882966
OTAU015985-RA,6.30166459914836
OTAU003031-RA,6.2932391580159
OTAU010108-RA,6.29173798701643
OTAU003305-RA,6.2875773262774
OTAU008051-RA,6.28217169167549
OTAU011995-RA,6.28084837430428
OTAU017092-RA,6.28015461790971
OTAU011632-RA,6.27109494500194
OTAU016080-RA,6.27179925834231
OTAU011858-RA,6.26313569116995
OTAU017150-RA,6.26303165494851
OTAU011635-RA,6.24893225825116
OTAU001780-RA,6.24667464145385
OTAU004986-RA,6.23485469237673
OTAU007849-RA,6.22959901062625
OTAU012891-RA,6.22971942391767
OTAU014897-RA,6.21866623160027
OTAU015629-RA,6.21664390440987
OTAU011400-RA,6.20882686012201
OTAU004332-RA,6.20247952358549
OTAU001035-RA,6.19950914473281
OTAU008831-RA,6.19388524446724
OTAU003646-RA,6.19124150829637
OTAU005372-RA,6.1811163360066
OTAU001846-RA,6.1759847201344
OTAU011480-RA,6.16497356979151
OTAU013433-RA,6.16565472746603
OTAU000034-RA,6.1432165784226
OTAU001832-RA,6.14360259592912
OTAU013051-RA,6.14504744075347
OTAU012539-RA,6.13866926012801
OTAU002315-RA,6.13453879452217
OTAU006817-RA,6.12571009519793
OTAU008533-RA,6.11926504469228
OTAU010971-RA,6.12015018139315
OTAU013523-RA,6.11780866106236
OTAU001529-RA,6.10355223571448
OTAU003417-RA,6.10523804423834
OTAU011510-RA,6.1006722953698
OTAU010547-RA,6.09294066011404
OTAU012117-RA,6.08944401967507
OTAU010237-RA,6.08498594466103
OTAU007152-RA,6.07345540508667
OTAU004465-RA,6.06317304492379
OTAU008028-RA,6.06409112629214
OTAU017172-RA,6.06702759469177
OTAU004362-RA,6.05753072930945
OTAU003897-RA,6.05157129644623
OTAU010354-RA,6.04357486815876
OTAU003478-RA,6.02943631353703
OTAU001895-RA,6.02659581607908
OTAU007946-RA,6.01645599005432
OTAU011655-RA,6.01483806330931
OTAU015250-RA,6.01430157641172
OTAU013815-RA,6.00860319409814
OTAU011509-RA,6.00419102269605
OTAU002037-RA,5.99026824399639
OTAU003440-RA,5.98895287296903
