,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OTAU013850-RA,77.8076759858665,-0.919910277200713,0.287474174771694,-3.19997536450461,0.00137439334684977,0.100899180678154
OTAU002566-RA,1105.07431862451,-0.921536645314765,0.289906902392796,-3.17873302673618,0.00147920264867322,0.102552463146588
OTAU002652-RA,1291.72116912686,-0.486370738351726,0.15312798647245,-3.17623675172684,0.00149199133375439,0.102552463146588
OTAU003903-RA,286.146819744084,0.701586869252897,0.220839505366945,3.17690835291062,0.00148854066892742,0.102552463146588
OTAU005186-RA,1449.67183234211,-0.872278854646328,0.274507383223582,-3.17761527723963,0.00148491645961054,0.102552463146588
OTAU006635-RA,209.501717400854,0.626902605884841,0.196444432048822,3.19124649829239,0.00141660363758756,0.102552463146588
OTAU006673-RA,162.356221188082,-1.30346013346985,0.410324077342758,-3.17666012170431,0.00148981521516204,0.102552463146588
OTAU007152-RA,17891.7982813929,-3.60504360992054,1.13212798574238,-3.18430747700012,0.00145100795237074,0.102552463146588
OTAU009808-RA,220.691070843514,0.726721285717932,0.228667983257191,3.17806312613761,0.00148262466857898,0.102552463146588
OTAU010354-RA,970.799621822902,0.450838342668265,0.141465314595293,3.18691789544336,0.00143797588602851,0.102552463146588
OTAU011790-RA,11.000161957537,1.71314959358991,0.537574650630463,3.18681245773166,0.00143850016790495,0.102552463146588
OTAU012195-RA,2620.21742655296,-0.67770560169769,0.212668000838724,-3.18668346448428,0.00143914181772674,0.102552463146588
OTAU014302-RA,69.7739721238212,-1.31584375178175,0.412594975464716,-3.18918995632383,0.00142672092201809,0.102552463146588
OTAU016278-RA,111.861116383903,1.7855073535551,0.561393756877557,3.18049022042212,0.00147026101687908,0.102552463146588
OTAU013450-RA,49.1366895222348,-1.57558551224609,0.49651156267561,-3.17331081627898,0.00150711086118974,0.103086382905379
OTAU009842-RA,29.4294329183365,1.02827287852735,0.324293724632701,3.17080720477087,0.00152015999037706,0.103474191189646
OTAU005134-RA,2.54906409291017,3.10171027796288,0.978870993483568,3.1686609355178,0.00153142937506099,0.103737694188914
OTAU000707-RA,549.44436363914,2.13842153769635,0.675351121361962,3.16638481829105,0.00154346458251868,0.104050290269601
OTAU014119-RA,654.685997794391,2.12958847836133,0.672941445922209,3.16459699616645,0.0015529788924584,0.104190765694028
OTAU000391-RA,112.570776130294,1.45063367640093,0.459940661572399,3.15395832027908,0.00161072088300476,0.106035343762877
OTAU013569-RA,87.6809129144978,-2.55491311553774,0.809333603298755,-3.15681086899666,0.00159504765750375,0.106035343762877
OTAU013804-RA,167.671803111849,2.16925189981996,0.687724426356991,3.15424582388458,0.00160913480526435,0.106035343762877
OTAU016572-RA,8.13309385405744,-2.95270282236339,0.935985640222173,-3.15464542988343,0.00160693267727839,0.106035343762877
OTAU003111-RA,90.1893717413776,-0.771790099213634,0.245011216290017,-3.15001945992577,0.0016325958768676,0.106973174698306
OTAU004086-RA,210.444043769349,-0.612328774575113,0.194551643384393,-3.14738423136977,0.00164738326650534,0.107440037967153
OTAU008034-RA,216.602225542845,0.880534522811287,0.280701247989813,3.13690989661451,0.00170738589428344,0.109854372193876
OTAU008989-RA,312.811506070655,-1.00800222721558,0.321345189539979,-3.13682065276466,0.00170790565812759,0.109854372193876
OTAU009900-RA,2012.98498427514,-0.881331117018781,0.280748153515596,-3.13922320051812,0.00169396367040631,0.109854372193876
OTAU005719-RA,17472.8804839063,-3.99373079391809,1.2768733736941,-3.12774224617426,0.00176154588759968,0.112274529254194
