gene,neglogpval
OTAU007408-RA,4.26729024929943
OTAU005202-RA,4.26505772653004
OTAU004858-RA,4.26365676401717
OTAU005407-RA,4.26094086775745
OTAU015249-RA,4.2606180190174
OTAU007651-RA,4.25851561094225
OTAU004440-RA,4.25473309729609
OTAU015704-RA,4.25049513609448
OTAU016792-RA,4.24399510786872
OTAU017452-RA,4.24077866284231
OTAU001887-RA,4.22460570497971
OTAU002015-RA,4.21197403429093
OTAU002102-RA,4.23372102192769
OTAU003722-RA,4.23254391853073
OTAU004852-RA,4.23151633780149
OTAU006506-RA,4.21646749613926
OTAU007200-RA,4.22133949073016
OTAU007806-RA,4.22534710025914
OTAU008974-RA,4.2172191133998
OTAU009416-RA,4.22598427635662
OTAU010268-RA,4.22617816171801
OTAU010712-RA,4.2110918675168
OTAU011000-RA,4.21462663222201
OTAU011926-RA,4.2242838035407
OTAU012448-RA,4.21965827947409
OTAU012884-RA,4.23326555617846
OTAU012891-RA,4.21388894722436
OTAU014490-RA,4.23671585914123
OTAU015220-RA,4.21229768917889
OTAU015494-RA,4.21785089538627
OTAU017057-RA,4.21205614457871
OTAU012269-RA,4.20790591289775
OTAU008784-RA,4.20510398078445
OTAU005360-RA,4.20242955674434
OTAU007455-RA,4.19741405265598
OTAU003816-RA,4.19536043618633
OTAU003400-RA,4.18342773191649
OTAU003720-RA,4.19126527904239
